"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000177272",25.9274641751214,-1.5147495913105,0.362996255259972,-4.17290693598384,3.00737804279852e-05,0.000649299120219671,"KCNA3"
"ENSG00000119686",99.3855651827042,-1.03214267749052,0.247409423513756,-4.17180017976611,3.02202600540325e-05,0.000651342500358397,"FLVCR2"
"ENSG00000158055",21.1330695065524,2.045710835964,0.490550956669178,4.17023105989702,3.0429096231828e-05,0.000653601382394931,"GRHL3"
"ENSG00000187801",25.6996674371443,1.06950958614718,0.256509552268614,4.16947274161236,3.0530512658827e-05,0.000654660677157834,"ZFP69B"
"ENSG00000249992",28.2618061917399,1.41238184219741,0.339039180651412,4.16583664307981,3.10212782882566e-05,0.000664050889831496,"TMEM158"
"ENSG00000113946",5.88420654068497,2.40703843177551,0.578003004991278,4.1644047020341,3.1216597732154e-05,0.00066730404279293,"CLDN16"
"ENSG00000127074",11.9375185550498,-2.0048185090624,0.481426034845975,-4.1643333844706,3.12263560671874e-05,0.00066730404279293,"RGS13"
"ENSG00000236882",54.3870233029035,-4.06284041546355,0.976040196501775,-4.16257489192061,3.14678883319933e-05,0.000670341011927349,"LINC01554"
"ENSG00000219438",23.6903665491054,1.55046088815049,0.37252489514901,4.16203294958398,3.15426822646573e-05,0.000671210116844286,"TAFA5"
"ENSG00000204335",52.9904665180382,2.29204886935133,0.550843214998048,4.16098230303055,3.16881643324754e-05,0.00067318785933558,"SP5"
"ENSG00000105369",190.788551641674,-1.64392578690554,0.395096412159834,-4.16082185590816,3.17104373355176e-05,0.00067318785933558,"CD79A"
"ENSG00000266920",0.971846997895459,-2.96780233730254,0.713279956379572,-4.16078190724208,3.17159852553948e-05,0.00067318785933558,NA
"ENSG00000117586",30.3055596820655,1.16652851764836,0.280510333713268,4.1585937395118,3.2021282417614e-05,0.000677379502051396,"TNFSF4"
"ENSG00000073754",109.631614162026,-4.19482809538495,1.00924849328261,-4.15638777100488,3.23318881796486e-05,0.000682800572977101,"CD5L"
"ENSG00000138074",698.405765447612,1.1161769618166,0.268774106938072,4.15284409101869,3.28368468968217e-05,0.000690563012020106,"SLC5A6"
"ENSG00000129988",597.695673624647,-4.01226741978448,0.966202058921871,-4.15261733582056,3.28694122450503e-05,0.000690669898938427,"LBP"
"ENSG00000162618",104.627155678228,1.03848197981599,0.250311264496525,4.14876246941897,3.34277434089043e-05,0.000700644386663199,"ADGRL4"
"ENSG00000019186",4.67233850511818,3.47107172599596,0.836809004302961,4.14798563130576,3.35413444514067e-05,0.000701854727234222,"CYP24A1"
"ENSG00000102024",1033.08474833298,1.08300701844202,0.261106314619035,4.14776264611666,3.35740204028436e-05,0.00070195399895496,"PLS3"
"ENSG00000172915",55.9597161724684,-1.52412221507902,0.367536161828402,-4.1468632841375,3.37061188764791e-05,0.000703343769327509,"NBEA"
"ENSG00000225680",5.25689203085823,2.55568551246937,0.616359775790627,4.14641839531319,3.37716466024927e-05,0.000703343769327509,NA
"ENSG00000172167",60.1938821382282,1.17148439508197,0.282613227530217,4.14518600321605,3.39537982133791e-05,0.000706368297103005,"MTBP"
"ENSG00000257191",3.46292261668136,3.64047049140967,0.878770712182316,4.14268527721984,3.43262856136006e-05,0.000712937094012726,NA
"ENSG00000105492",10.9623228425064,-1.44898921837223,0.349880870092969,-4.141378801268,3.45224276449531e-05,0.000715724482873541,"SIGLEC6"
"ENSG00000111907",140.048673630764,1.16144494495602,0.280459425489666,4.14122272028548,3.45459312293822e-05,0.000715724482873541,"TPD52L1"
"ENSG00000181773",6.35447801121294,2.17754826405476,0.526017253958448,4.13968980611951,3.47775753797689e-05,0.00071933765174401,"GPR3"
"ENSG00000115361",16.7322853116547,-3.66143516535267,0.884893543443013,-4.13771260111863,3.50785368461335e-05,0.000722589106131296,"ACADL"
"ENSG00000279838",5.97402203056427,-1.46964115583486,0.355685567827637,-4.13185489872629,3.59847561484975e-05,0.00073943819032534,NA
"ENSG00000137747",65.6177229883405,2.23663182547303,0.541647032503996,4.12931612517702,3.63843850190655e-05,0.000745820538266016,"TMPRSS13"
"ENSG00000160191",379.252988618086,-1.49069220999364,0.361189578464012,-4.12717392437769,3.67248636929822e-05,0.000749742119795561,"PDE9A"
"ENSG00000150637",35.1125204767165,-1.05347962604402,0.255276397802074,-4.12681953801631,3.67814802084223e-05,0.000749752507077742,"CD226"
"ENSG00000160712",469.118610095089,-1.41229176513321,0.342256947074091,-4.12640788508957,3.68473496260138e-05,0.000749752507077742,"IL6R"
"ENSG00000226777",73.1615536815563,-1.76658017029902,0.428271181719872,-4.12491021040618,3.70879417595297e-05,0.000752873234538563,"FAM30A"
"ENSG00000131019",10.4563094074925,1.32755820676217,0.322010472842552,4.12271748506541,3.74428812425025e-05,0.000758240973815737,"ULBP3"
"ENSG00000197927",19.0189786742652,1.26600100066756,0.307142971631631,4.12186218666245,3.75822018889835e-05,0.000759837743903495,"NBEAP2"
"ENSG00000104814",79.6372947188603,-1.15057950085233,0.279183819470698,-4.12122558905348,3.76862173909516e-05,0.000760106203252011,"MAP4K1"
"ENSG00000227992",2.3128178296067,2.09088368307147,0.507397364389923,4.12080122959542,3.77557064391914e-05,0.000760897079810199,NA
"ENSG00000119782",16.9212445971913,-1.19172682326325,0.289251977535892,-4.12002999397082,3.78823081282551e-05,0.000762836767284598,"FKBP1B"
"ENSG00000167664",9.60162128588151,-1.37042506862808,0.332826722930933,-4.11753316127945,3.82949439907952e-05,0.000769296752544104,"TMIGD2"
"ENSG00000268895",6.31622779644072,-1.30554888388278,0.317244209778017,-4.11528041692645,3.86708989457682e-05,0.000776228723167813,"A1BG-AS1"
"ENSG00000121904",12.7692687085871,1.94111555881382,0.471854396453925,4.1138019978232,3.89195298105701e-05,0.000779973447902262,"CSMD2"
"ENSG00000114771",313.253460556824,-3.58237061045468,0.871092985380253,-4.112500812862,3.91396092224989e-05,0.000783758979578183,"AADAC"
"ENSG00000189433",23.8260113450219,2.26712333185266,0.551359854331187,4.11187596275529,3.92457142372051e-05,0.000784633289176771,"GJB4"
"ENSG00000224367",2.1567192348735,2.4602842719663,0.598504042845914,4.11072289548378,3.94422322652185e-05,0.00078606085571547,NA
"ENSG00000186184",1120.56545761873,1.27229391643709,0.309579087730193,4.10975407210297,3.96080711389556e-05,0.000788740440406571,"POLR1D"
"ENSG00000163673",7.16891965027071,1.56933211495404,0.382088015375229,4.10725291504598,4.00392729906001e-05,0.000795436339546855,"DCLK3"
"ENSG00000172164",491.615655776203,1.157260201254,0.281788176207576,4.10684442771478,4.01101184263649e-05,0.000796214365065542,"SNTB1"
"ENSG00000131015",4.62789760401055,2.51573743647484,0.612615927657881,4.10654918178975,4.01613980418434e-05,0.000796586591943216,"ULBP2"
"ENSG00000127564",122.617326513131,1.46660659711887,0.357190134261472,4.1059549423201,4.02647968615138e-05,0.000796767409391105,"PKMYT1"
"ENSG00000140534",70.2691443097386,1.14047119016225,0.277797127838174,4.10541030080992,4.03597873748078e-05,0.000797520138424949,"TICRR"
"ENSG00000121871",8.13589493847311,-2.1310437239669,0.519370852471668,-4.10312537529847,4.07606219589526e-05,0.000803415835647403,"SLITRK3"
"ENSG00000171848",280.274751952445,1.27684260045815,0.311238599287032,4.10245581166049,4.08787944220047e-05,0.000804483150054347,"RRM2"
"ENSG00000143476",138.742586365445,1.11630207958293,0.27240891063864,4.097891206884,4.16931144652931e-05,0.000818567587321569,"DTL"
"ENSG00000175063",364.842310780954,1.48721069643202,0.363361938386781,4.09291821547075,4.25977997546379e-05,0.000832445805314,"UBE2C"
"ENSG00000239605",9.9589779126825,3.25365926312182,0.795308552554947,4.09106535151592,4.29396099522082e-05,0.00083717248852517,"STPG4"
"ENSG00000125845",298.436511297286,-1.20938288997022,0.295762854493902,-4.08902900277884,4.33182694341388e-05,0.000843900332673908,"BMP2"
"ENSG00000101057",482.077431653349,1.56683694940977,0.383208693811305,4.08873017422016,4.33741024773748e-05,0.000844333516157169,"MYBL2"
"ENSG00000091127",192.974765335595,1.09447640973321,0.267938361855444,4.0848066777526,4.41135286218571e-05,0.000854986900685459,"PUS7"
"ENSG00000181790",12.3426798767912,-1.12252542163817,0.274886773219287,-4.0835919767689,4.43448657416089e-05,0.000857254477655673,"ADGRB1"
"ENSG00000124602",124.06401537469,1.4440407512683,0.353893342112277,4.08044057186632,4.49504208724941e-05,0.000866960112775632,"UNC5CL"
"ENSG00000107719",259.382650075571,1.20071615092362,0.294338113997688,4.07937706271044,4.51565423988845e-05,0.000869600817644725,"PALD1"
"ENSG00000259237",4.13641339897397,-3.47855047536088,0.853322948736299,-4.07647594678231,4.57233828444911e-05,0.000878102943038656,"LOC107983981"
"ENSG00000143546",56.1185764459619,1.6736251397853,0.410766589049297,4.07439452088555,4.61342167609161e-05,0.000883688263276359,"S100A8"
"ENSG00000141391",20.3179677269759,1.08186869644554,0.265590211731367,4.07345093553299,4.6321613530527e-05,0.000886224431979651,"PRELID3A"
"ENSG00000127951",704.660723521829,-1.21130401225304,0.297371257333149,-4.07337287105728,4.63371494815671e-05,0.000886224431979651,"FGL2"
"ENSG00000158158",1272.60692759958,-1.03160730443902,0.25338045718142,-4.07137675854927,4.67360870838968e-05,0.0008924959000801,"CNNM4"
"ENSG00000017483",344.925900794078,1.41837488613742,0.348573440780525,4.06908479017045,4.71981699952256e-05,0.000899270060765743,"SLC38A5"
"ENSG00000183960",30.7140915653578,1.48885055458048,0.366275674356725,4.06483602056098,4.80662439063205e-05,0.000910974943898748,"KCNH8"
"ENSG00000204323",40.9541271152584,-1.47291005065037,0.362379702571434,-4.06454898052691,4.81254321606256e-05,0.000911409371234878,"SMIM5"
"ENSG00000182782",16.2088155501962,2.46641520183119,0.606871254536114,4.06414899930709,4.8208024362637e-05,0.000912286039350474,"HCAR2"
"ENSG00000163295",102.851130433319,-2.22072886794638,0.546773207896226,-4.06151734553874,4.87547950218708e-05,0.00092124567946965,"ALPI"
"ENSG00000230006",65.1629670677965,-1.87063370104472,0.460720085552078,-4.0602390902996,4.90224905814834e-05,0.000924219212905671,NA
"ENSG00000187837",167.642132893656,-1.06100992567957,0.261333334898356,-4.05998693619491,4.90754616323544e-05,0.000924524307558245,"H1-2"
"ENSG00000130518",48.6422793286037,-1.52457415488639,0.375705175576602,-4.05790032715571,4.95158912213412e-05,0.000929714754832869,"IQCN"
"ENSG00000185352",1.84243765500037,-2.44066898739574,0.601461137993928,-4.05789972654955,4.95160185315917e-05,0.000929714754832869,"HS6ST3"
"ENSG00000070729",4.9871028759558,-2.31467391097632,0.570455671469148,-4.05758769128392,4.95822024955779e-05,0.000929888306654007,"CNGB1"
"ENSG00000152495",47.0827060330152,-1.06507547182037,0.262737730676363,-4.05375911970677,5.04011148245413e-05,0.000943837866360319,"CAMK4"
"ENSG00000100311",130.264194226468,1.18996200481463,0.293881921076747,4.04911605468877,5.14114470602224e-05,0.000958472608360868,"PDGFB"
"ENSG00000091651",76.3000868729898,1.31589697848753,0.324997887809836,4.04894009421223,5.14501110695992e-05,0.000958482387909635,"ORC6"
"ENSG00000197208",36.473682096724,-1.00447402830003,0.248146243714257,-4.0479114785904,5.16766819993403e-05,0.000961990144685497,"SLC22A4"
"ENSG00000213222",7.47079537216895,1.30777468568949,0.323237735348843,4.04586019103901,5.21313407282448e-05,0.000967909326340366,"TOMM40P4"
"ENSG00000105398",366.407270918235,-3.68416138667727,0.910657191419514,-4.04560730579031,5.2187653367549e-05,0.000967909326340366,"SULT2A1"
"ENSG00000075275",242.325366046916,1.36431335427685,0.337252661862513,4.04537460651101,5.22395219052334e-05,0.000967909326340366,"CELSR1"
"ENSG00000147536",55.6578690741145,1.00388469652803,0.248211458696663,4.04447361858048,5.24408127336173e-05,0.000969749863729608,"GINS4"
"ENSG00000176919",97.6517749183933,-2.0081491409114,0.496614637903834,-4.04367690285494,5.26194200994749e-05,0.00097162281155026,"C8G"
"ENSG00000153563",124.221591438496,-1.28787768153424,0.3186317703037,-4.04189977762328,5.30198943466696e-05,0.000978298799431831,"CD8A"
"ENSG00000204291",624.414563758995,1.3317926407689,0.329610020825881,4.0405101684467,5.33350523659346e-05,0.000983391930306898,"COL15A1"
"ENSG00000227542",4.00071901663598,1.58299713552364,0.391940526603671,4.03887076756511,5.3709144547256e-05,0.000988498418636924,"MYO1B-AS1"
"ENSG00000233695",109.899905764245,1.63054687299776,0.403890719565635,4.03709913105043,5.41162058053888e-05,0.000992696619047609,NA
"ENSG00000253549",8.14512891614985,-1.70142411718735,0.421503619453705,-4.0365587355869,5.42409507744199e-05,0.000993534499935822,NA
"ENSG00000177455",30.893098162997,-1.55413114202463,0.38512019597676,-4.0354444099795,5.4499042496613e-05,0.000996808906100715,"CD19"
"ENSG00000156802",386.598552908141,1.11575834853154,0.276554209048866,4.0345014178916,5.4718359716999e-05,0.000999500641978883,"ATAD2"
"ENSG00000171793",318.528437771884,1.12716389247811,0.279469388622475,4.03322846210093,5.50157450305219e-05,0.00100406731180976,"CTPS1"
"ENSG00000176894",76.3396415894109,-1.10169770234647,0.273380100306577,-4.0299118374417,5.57977764023129e-05,0.00101732375199737,"PXMP2"
"ENSG00000251026",5.71247725384293,2.97385026921973,0.73796375530173,4.02980532289667,5.58230652980133e-05,0.00101732375199737,NA
"ENSG00000112655",691.847053660772,1.3485013148767,0.334890910682378,4.02668830912423,5.65679389306649e-05,0.00102940541148917,"PTK7"
"ENSG00000186594",265.378049360919,-1.09108952141293,0.271028042810613,-4.0257440156307,5.6795448709273e-05,0.00103250199275349,"MIR22HG"
"ENSG00000170191",85.0600792816329,1.03011831259614,0.2558892511644,4.02564120184292,5.68202720137707e-05,0.00103250199275349,"NANP"
"ENSG00000179750",43.651211363102,-1.4679305661015,0.364906562126001,-4.02275738081858,5.75207413996298e-05,0.00104372112066,"APOBEC3B"
"ENSG00000152763",76.9634578518088,-1.47150965270104,0.366187941919872,-4.01845469019574,5.85810709234906e-05,0.00105837591184633,"DNAI4"
"ENSG00000170498",3.05937389134304,2.98877164579919,0.744098957029257,4.01663195138933,5.90358147959111e-05,0.00106303741182592,"KISS1"
"ENSG00000228307",5.77684631628265,-1.79102731052598,0.445909316588971,-4.01657297547993,5.90505840161152e-05,0.00106303741182592,"OR2S1P"
"ENSG00000170231",44.8984909179569,3.00010364584829,0.747019121229535,4.01610020491892,5.91691055261396e-05,0.00106440858337682,"FABP6"
"ENSG00000224321",11.9012071835324,-1.82203532597117,0.454015886677199,-4.01315323854871,5.99129910151292e-05,0.00107394677403795,NA
"ENSG00000104044",16.1950587387526,2.2046713132704,0.549463285420551,4.01240878466153,6.0102305479255e-05,0.00107657237277203,"OCA2"
"ENSG00000158106",205.727581170045,1.48244993741263,0.369520475050293,4.01182082592544,6.02522234536376e-05,0.00107848905100667,"RHPN1"
"ENSG00000118308",89.4516250524125,-1.47621219301004,0.368049641139762,-4.01090512801089,6.04864138653587e-05,0.001081910367865,"IRAG2"
"ENSG00000222047",3.48881923795931,1.51338126542277,0.377475369734726,4.00921857891367,6.09200073593369e-05,0.00108811706108564,"C10orf55"
"ENSG00000104369",175.094752080275,1.11877327000795,0.279243766815375,4.0064395447997,6.16408930515961e-05,0.00109943029331417,"JPH1"
"ENSG00000101670",236.819240129067,1.00067223183474,0.249869002373114,4.00478739792019,6.2073282575084e-05,0.00110479013059096,"LIPG"
"ENSG00000144063",166.054972665883,-1.40438368781947,0.350793728528008,-4.00344582473726,6.24265016087818e-05,0.00111023043943307,"MALL"
"ENSG00000161714",1153.38709679463,-1.19453285973494,0.298421413119871,-4.00283896268232,6.25869048901879e-05,0.00111156996946665,"PLCD3"
"ENSG00000249413",1.55536540834082,3.25569773972491,0.813601928671449,4.00158557273976,6.29194317057301e-05,0.00111432574925772,"LOC105377261"
"ENSG00000179674",138.097876341124,-1.36599720345888,0.341378671968087,-4.00141343213903,6.29652313534714e-05,0.00111435156981978,"ARL14"
"ENSG00000123485",163.16645856314,1.15821916032622,0.28968390841855,3.99821711412691,6.38213971170945e-05,0.00112712264999979,"HJURP"
"ENSG00000113396",6.69694518611789,-2.21900127728914,0.555317440209326,-3.99591497874205,6.44448611908349e-05,0.00113414832394039,"SLC27A6"
"ENSG00000203760",117.334536272371,1.15597975480471,0.289342628965405,3.99519337657959,6.46414691366814e-05,0.00113681228892508,"CENPW"
"ENSG00000143882",53.8452699677744,1.32033098848333,0.330638955944488,3.99327110355686,6.51679864767876e-05,0.00114367085764536,"ATP6V1C2"
"ENSG00000115085",120.514036820037,-1.09556643757941,0.274401031738563,-3.99257404623469,6.53599137534648e-05,0.00114623865494649,"ZAP70"
"ENSG00000112280",30.8180906229026,1.64736965916926,0.412749688027911,3.99120752105294,6.57377252962589e-05,0.00115125768252284,"COL9A1"
"ENSG00000120915",794.478267800817,-1.17591156611412,0.29474844004402,-3.98954296734701,6.62007269733969e-05,0.00115729162601027,"EPHX2"
"ENSG00000148680",9.29558188879735,-1.38068752350531,0.346082734713035,-3.98947241517306,6.62204193308174e-05,0.00115729162601027,"HTR7"
"ENSG00000188536",3.63252482799905,-2.37658618579481,0.595845893384212,-3.98859203727422,6.64666149950353e-05,0.00116078700586535,"HBA2"
"ENSG00000143257",54.7195207461563,-2.42801934864947,0.608837772052506,-3.98795781093569,6.66445114438225e-05,0.00116227842962852,"NR1I3"
"ENSG00000139629",484.619034453701,1.12405263227953,0.282027530713252,3.98561314009589,6.73060964155413e-05,0.00116975761342944,"GALNT6"
"ENSG00000111249",46.3088652432492,-2.87934942849809,0.722511572817612,-3.98519489074668,6.74247631763654e-05,0.00117101017511074,"CUX2"
"ENSG00000236015",5.06049195166447,1.88160216646452,0.472183041846413,3.98489992166333,6.75085715657153e-05,0.00117165601658701,NA
"ENSG00000266865",11.3736060810436,-1.08131789790698,0.271368288544306,-3.98468776034028,6.7568913055285e-05,0.00117189396410791,NA
"ENSG00000147724",14.6223570953644,-2.44047990097509,0.612819930277665,-3.98237684578784,6.82294817121177e-05,0.00118253455510843,"FAM135B"
"ENSG00000160957",279.199355067659,1.18229687911124,0.296940358327083,3.98159713207096,6.84537360703232e-05,0.00118478708070475,"RECQL4"
"ENSG00000274322",9.47482753717571,-1.53972504796762,0.386864564017904,-3.98001055453702,6.89122085855847e-05,0.0011910816464679,NA
"ENSG00000223485",1.49516097608909,2.86266788206115,0.71937982628881,3.97935524106827,6.91024207126664e-05,0.00119354840888661,"LINC01615"
"ENSG00000134762",61.7809697648225,2.80393008792451,0.705005436080677,3.97717513146048,6.97388035640046e-05,0.00120191904173114,"DSC3"
"ENSG00000036672",72.7900163047232,-1.79773081276811,0.452045837812001,-3.97687725976974,6.98261828390218e-05,0.00120191904173114,"USP2"
"ENSG00000141434",31.3947080272987,-2.77690719922162,0.698368074122999,-3.9762802769998,7.00016168642528e-05,0.00120411405435697,"MEP1B"
"ENSG00000138411",77.5064962257651,1.21546754878142,0.305760664326332,3.97522536608625,7.03126411393478e-05,0.00120863678828519,"HECW2"
"ENSG00000142945",196.964689402705,1.0536772672613,0.265113646101586,3.97443618144632,7.05461744631964e-05,0.00121099447434057,"KIF2C"
"ENSG00000225762",8.61999005046149,-1.28807679017419,0.324128667335558,-3.97396750112415,7.06852121249493e-05,0.00121255294601509,NA
"ENSG00000189013",7.13207098075581,-1.94731668569536,0.490115117839728,-3.97318224803699,7.09187447371606e-05,0.00121490045943394,"KIR2DL4"
"ENSG00000181544",16.0757434020949,1.21055978867238,0.304768002065556,3.97206983826336,7.12508226961311e-05,0.00121892745076683,"FANCB"
"ENSG00000232850",7.19408678738046,1.40847867297478,0.35464859185408,3.97147685152602,7.14284423387173e-05,0.00122113481932946,"PTGES2-DT"
"ENSG00000205683",46.6307537786441,-1.45021603867544,0.365334117362966,-3.96956092998734,7.20051930099094e-05,0.00122995606025287,"DPF3"
"ENSG00000077152",125.657226117436,1.06870846162025,0.269255496861492,3.96912402560905,7.21373299153899e-05,0.00123046959558904,"UBE2T"
"ENSG00000230234",6.18611820764972,4.22167550966168,1.06365821851572,3.96901508038249,7.21703149058233e-05,0.00123046959558904,NA
"ENSG00000137819",290.473257680203,-1.24052409938597,0.312592445236364,-3.96850313656161,7.23255055853056e-05,0.00123227951245038,"PAQR5"
"ENSG00000185432",1125.88934671893,-1.37296782247774,0.346073311996639,-3.96727449035733,7.26992462814066e-05,0.0012361331246942,"TMT1A"
"ENSG00000129810",35.904723445941,1.19032636984605,0.300109610974087,3.96630539749301,7.29953215523862e-05,0.00123949015265744,"SGO1"
"ENSG00000231758",1.26457528533099,-2.44514228514994,0.616536691176018,-3.9659315011503,7.3109858199691e-05,0.00124059679028794,NA
"ENSG00000134668",23.4815923548955,1.56482709945543,0.394693017940595,3.96466881431116,7.3497917970256e-05,0.00124549978186817,"SPOCD1"
"ENSG00000170382",205.714489857775,-1.93900092575288,0.489090651062824,-3.96450212560659,7.35492914970852e-05,0.00124553048828386,"LRRN2"
"ENSG00000227619",12.9316070826457,1.81593287936111,0.458243533319485,3.96281179617881,7.40721736671404e-05,0.00125185460418891,"LOC105376292"
"ENSG00000101680",118.075353379227,-1.54492309448467,0.390093947341182,-3.96038724777614,7.48283183214333e-05,0.00126378391648921,"LAMA1"
"ENSG00000204876",202.196375953361,1.65249253971,0.417360701940466,3.95938700511798,7.51423862887574e-05,0.00126738477169313,"LOC389602"
"ENSG00000077943",110.38619728239,-1.11509425755504,0.281686613486614,-3.95863418482268,7.53795874054608e-05,0.00126950621308494,"ITGA8"
"ENSG00000198797",1.09649185135082,-2.39139281965797,0.60411482983247,-3.95850706118427,7.54197117558321e-05,0.00126950621308494,"BRINP2"
"ENSG00000006747",431.331467832054,-1.54082199461093,0.389314769648337,-3.95777944926861,7.56497586230334e-05,0.0012714799079208,"SCIN"
"ENSG00000075073",20.3549289138,2.11769320964154,0.535286432939234,3.95618696706617,7.61555663606153e-05,0.00127676153316119,"TACR2"
"ENSG00000198682",1557.33286579008,-1.07213524624114,0.271041925524425,-3.95560666183549,7.63406778989853e-05,0.0012790117175196,"PAPSS2"
"ENSG00000172023",15.1464023485463,4.17907609232668,1.05672263307741,3.95475213789665,7.6614037144155e-05,0.00128198413608628,"REG1B"
"ENSG00000093009",93.7964457793401,1.20723681305227,0.305263784721554,3.95473316349481,7.66201174804663e-05,0.00128198413608628,"CDC45"
"ENSG00000157766",54.1173733324411,2.12245734138097,0.536778999806165,3.95406180597118,7.68355475351829e-05,0.00128315805386883,"ACAN"
"ENSG00000112494",24.2998359361671,2.48960769476579,0.63028436095821,3.94997535871093,7.81592392838654e-05,0.00130426284358753,"UNC93A"
"ENSG00000165521",7.11489330097389,-1.38471903460207,0.350616684027612,-3.94938146894636,7.83533984128166e-05,0.00130663520604678,"EML5"
"ENSG00000081059",268.823985857103,1.07108361520555,0.271271171999461,3.9483871703392,7.86794835204627e-05,0.00131023592785863,"TCF7"
"ENSG00000119681",435.964379159763,1.06150197200984,0.268854028618808,3.94824647956041,7.87257272319658e-05,0.00131023592785863,"LTBP2"
"ENSG00000141338",304.439561303938,-2.02326449581337,0.512558110197684,-3.94738558528131,7.90092550869345e-05,0.00131334184861286,"ABCA8"
"ENSG00000213468",10.8483061575122,2.7378994843202,0.693689739767087,3.94686461016344,7.91813021574043e-05,0.00131494609488479,"FIRRE"
"ENSG00000127418",424.381694068644,1.05423805593109,0.26711525041038,3.9467535242238,7.92180330132333e-05,0.00131494609488479,"FGFRL1"
"ENSG00000101412",189.489281187065,1.07292246437863,0.271901392348222,3.9459984191789,7.94681376780356e-05,0.00131822690956219,"E2F1"
"ENSG00000236391",1.72672482868854,2.77127149156043,0.702476600292492,3.94500185544479,7.979936070897e-05,0.00132284810948359,"LOC100289479"
"ENSG00000113492",61.5011730541195,-4.9078240954575,1.24417451972059,-3.94464282756705,7.99190085046194e-05,0.00132395820878681,"AGXT2"
"ENSG00000108370",38.0882023208561,-1.0913660559427,0.277049259350266,-3.93924913750776,8.17370180531776e-05,0.00134785629966825,"RGS9"
"ENSG00000285417",8.9060895151213,-1.7382960032678,0.441460367329997,-3.93760376221589,8.22993475047393e-05,0.00135535052564981,NA
"ENSG00000163453",2072.38414787107,1.07773011808203,0.273786870980356,3.93638348772158,8.27187522916931e-05,0.00136047445277653,"IGFBP7"
"ENSG00000169918",36.9085827650718,-1.19177999188303,0.302775603970911,-3.93618236163284,8.27880723522024e-05,0.0013606297186124,"OTUD7A"
"ENSG00000026751",317.645830719475,-1.39758561101023,0.355073854546908,-3.93604201805738,8.28364756466903e-05,0.0013606297186124,"SLAMF7"
"ENSG00000196584",50.6001512654507,1.42896642064334,0.363134547438559,3.9350880568176,8.31661981610747e-05,0.00136264376173058,"XRCC2"
"ENSG00000157388",155.016316776547,1.0180080808741,0.258702060259922,3.93505981301925,8.31759790893602e-05,0.00136264376173058,"CACNA1D"
"ENSG00000158887",42.3791752235881,-1.27441045050092,0.323911409864383,-3.93444136788667,8.33904215663882e-05,0.001363344233053,"MPZ"
"ENSG00000118939",42.1353410877695,1.03090268725173,0.262039180964673,3.9341547453192,8.34899834733426e-05,0.001363344233053,"UCHL3"
"ENSG00000151650",12.6827928148567,1.74799129662761,0.444333314634738,3.93396407393972,8.35562777553326e-05,0.00136354078978524,"VENTX"
"ENSG00000165490",42.958322878005,1.23811073750555,0.314913732186363,3.93158700609744,8.43869444428316e-05,0.00137467839476887,"DDIAS"
"ENSG00000182885",26.8936181431076,1.4060668867903,0.357637543190159,3.93154162241487,8.44028794368857e-05,0.00137467839476887,"ADGRG3"
"ENSG00000146151",4.79529519937851,-1.57093596914737,0.399644575827098,-3.93083270527615,8.46521618940018e-05,0.00137738150705147,"HMGCLL1"
"ENSG00000165480",137.0040096121,1.4885335303168,0.378688670218593,3.93075802731981,8.46784619949273e-05,0.00137738150705147,"SKA3"
"ENSG00000183549",110.707697143836,-2.50618371910202,0.638162702971816,-3.92718613518332,8.59454675159985e-05,0.00139618328645414,"ACSM5"
"ENSG00000224099",2.03334493358596,4.14381542929648,1.05543569614536,3.92616570050684,8.63107082344947e-05,0.00140121085829528,NA
"ENSG00000163687",181.571753153399,-1.8059350018657,0.460312099241658,-3.92328379992813,8.7350153038094e-05,0.00141517512337065,"DNASE1L3"
"ENSG00000125319",32.4643023307529,1.0275967125486,0.261949622147251,3.92287915563761,8.74970436642388e-05,0.00141517512337065,"HROB"
"ENSG00000111886",3.63309623863499,-1.16878530445495,0.297962972952228,-3.9225857255839,8.76037081617033e-05,0.00141517512337065,"GABRR2"
"ENSG00000168461",385.235884083984,1.10420204148975,0.281501994366036,3.9225371883297,8.76213637326303e-05,0.00141517512337065,"RAB31"
"ENSG00000132915",51.6147236248596,-2.29505555106296,0.585517781990421,-3.91970256353462,8.86583179502199e-05,0.00142825140282498,"PDE6A"
"ENSG00000170827",31.8865164758348,2.18225504524235,0.556822754150295,3.9191197359965,8.88729582437737e-05,0.00142958444675789,"CELP"
"ENSG00000181350",367.843427182846,-1.04349813375427,0.266534892674797,-3.91505263450612,9.03844881216471e-05,0.00144805422443771,"LRRC75A"
"ENSG00000165821",29.1050724167506,-1.24986723772007,0.31930920445443,-3.91428502618829,9.06724787250702e-05,0.00145047107755553,"SALL2"
"ENSG00000138100",10.6238688141448,2.4233385165073,0.619133986045633,3.91407768128673,9.07504187574087e-05,0.00145079438536415,"TRIM54"
"ENSG00000248329",1.55384915999114,2.89891493214202,0.741007041480613,3.91212872464704,9.14861223460528e-05,0.00145976999408168,"APELA"
"ENSG00000185862",131.62282516944,-1.08170819793287,0.276520422927809,-3.91185644257196,9.15893523506567e-05,0.00146048985655099,"EVI2B"
"ENSG00000172893",589.709319590786,1.02283799414953,0.261486322271787,3.91163096127988,9.16749220940324e-05,0.00146092737295189,"DHCR7"
